,log10c0,x,rhoA,rhoV,K,K_L,E,DeltaE,deltaL,gtype,h,tf,is_restart_antibiotics
11798,1.9,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11799,2.0,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11800,2.0,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11801,2.1,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11802,2.2,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11803,2.2,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11804,2.3,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11805,2.3,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11806,2.4,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11807,2.5,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11808,2.5,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11809,2.6,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11810,2.6,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11811,2.7,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11812,2.8,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11813,2.8,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11814,2.9,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11815,2.9,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11816,3.0,0,0.5,0.5,1,1,1,0.1,0.232,hill,1,10,True
11817,-3.0,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11818,-2.9,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11819,-2.9,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11820,-2.8,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11821,-2.8,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11822,-2.7,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11823,-2.6,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11824,-2.6,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11825,-2.5,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11826,-2.5,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11827,-2.4,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11828,-2.3,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11829,-2.3,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11830,-2.2,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11831,-2.2,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11832,-2.1,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11833,-2.0,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11834,-2.0,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11835,-1.9,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11836,-1.9,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11837,-1.8,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11838,-1.7,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11839,-1.7,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11840,-1.6,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11841,-1.6,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11842,-1.5,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11843,-1.4,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11844,-1.4,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11845,-1.3,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11846,-1.3,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11847,-1.2,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11848,-1.1,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11849,-1.1,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11850,-1.0,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11851,-1.0,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11852,-0.9,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11853,-0.8,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11854,-0.8,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11855,-0.7,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11856,-0.7,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11857,-0.6,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11858,-0.5,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11859,-0.5,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11860,-0.4,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11861,-0.4,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11862,-0.3,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11863,-0.2,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11864,-0.2,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11865,-0.1,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11866,-0.1,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11867,0.0,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11868,0.1,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11869,0.1,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11870,0.2,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11871,0.2,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11872,0.3,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11873,0.4,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11874,0.4,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11875,0.5,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
11876,0.5,0,0.5,0.5,1,1,1,0.1,0.234,hill,1,10,True
